date;FL1;FL2;FL3;FL4;FL5;FL6;FL7;FL8;FL9;FL10;FL11;FL12;FL13;FL14;FL15;FL16;FL17;FL18;FL19;FL20;FL21;FL22;FL23;FL24;FL25;FL26;FL27;FL28;FL29;FL30;FL31;FL32;FL33;FL34;FL35;FL36;FL37;FL38;FL39;FL40;FL41;FL42;FL43;FL44;FL45;FL46;FL47;FL48;FL49;FL50;FL51;FL52;FL53
2010-11-01;0;0;0.832766816228072;0.748697939891746;;;0;1.01416415548959;0.847880728376058;0;0;0;;0.957744768648233;0.969645903496746;0.99675907504167;0;0.86465659009766;1.32490390451143;1.87042502662415;0;0;0;1.00933337489402;0.680606242003589;0.904215360675741;0.938294559399546;0;1.09174630551463;0.753685285320234;1.17732471868;0;2.30792555364529;0.976286836546901;0;0.631725561846083;0;0.897715450486205;1.22496796654927;0.720855347568185;0.878452820209512;0;1.16236683999231;0.995385673064821;0.841019866371195;0.860004850132632;0.88561778945424;0.88349982650469;0.948870319764087;1.2280436938499;;;
2010-12-01;0;0;0.854952911107542;0.641418446242099;;;0;0.966781207753495;0.862139061866373;0;0;0;;0.986845172730958;0.923823219622924;0.958626434601581;0;0;1.31774226178434;0;0;0;0;0.998296740026578;0.833293988885195;0.887766522340966;0.961162796680044;0;2.25931739237774;0.868050716063423;0;0;2.78692897043959;0.809220379571964;0;0;0;0.916994318317473;1.33839092641495;0.779848490224474;1.3079002968789;0;1.02623003601536;1.3652588274691;0.928187235527149;0.917732541116897;1.3275264101516;1.23150572982034;1.18653004610629;2.39569179619898;;;
2011-01-01;0;0;0;0.621091805340061;;;0;0.922766971784176;0.876964799081027;0;0;0;;1.02991681761216;0.928171676952678;0.991883298042434;0;0;0;0;0;0;0;0.971052439571408;0.888636638475274;0.916645706587413;0.953487710603151;0;1.09136047720057;0.892358615564929;0.954533206771806;0;3.09174932658142;0.789636450594923;0;0;0;0.89102698190978;1.42912929430749;0.854764301567037;1.2443568987872;0;0.927063915893613;1.62595878544924;0.919770187962128;0.938083487585561;0.99306610849284;1.03152232549506;1.06132293747778;1.29514990662858;;;
2011-02-01;0;0;0;0;;;0;0.903776350645124;0.887331388252075;0;0;0;;1.07550827818834;0.930512023075425;1.10084478139319;0;0;0;0;0;0;0;0.970154440305383;0.828484618932207;0.934423603459984;0.930217589645218;0;0.869046305918969;0.827021188026385;0.998847562413014;0;3.59252562595728;0.6674992935368;0;0;0;0.854625383948581;1.51986766220003;0.761514076528567;1.01694065231111;0;0.998059015418858;1.16209928368965;0.937289620113788;0.920215230679169;0.823829976795364;1.10700970523111;1.04874979001838;0.889828381445334;;;
2011-03-01;0;0;0;0;;;0;0.890628832599077;0;0;0;0;;1.05035641604559;0.930446610326625;1.09389353025267;0;0;0;0;1.14673569057198;0;0;0.95873239309897;0.826646841875152;0.91806906949141;0.933296097615662;0;0.943151029679501;0.72370452586715;0.804641585971636;0;4.55053245954589;0.521989421242026;0;0;0;0.857688248760914;1.58792143811943;0.981310381908515;0.955636311516508;0;1.014156741474;1.08160258159742;0.859268609189456;0.821939817694015;0.576204477045367;0.685378177468723;0.661342641722816;0.657640885231091;;;
2011-04-01;0;0;0;0;;;0;0.895611538780833;0;0;0;0;;1.17476465462892;1.01270939073217;1.02574845614192;0;0;0;1.00468977247662;0.683933290166419;0;0;1.00987559178557;0.91766180508016;0.952376499694884;0.923933473241855;0;0.95662461581778;0.918222929327043;0.936516014066281;1.2886296385607;4.37634939889342;0.444429016807835;0;0;0;0.800156464391746;1.56523684614629;0.942776036364402;0.739403380758643;0;0;0.877508783316402;0.771916373402617;0.777958331694135;0.556781848942535;0.566626163097247;0.58719360768723;0.832117038455667;;;
2011-05-01;0;0.894899332240572;0;0;;;0;0;0;0;1.43822191567217;0;;0;1.00000497441996;1.05011843194787;0;0;0;0.764712796270855;0.605234727085104;0.925766731285432;0;1.03088877327354;1.07433313760553;1.01543577356072;0.927602539298147;0;2.46946650554911;0;0.809996034378686;0.786064079522024;3.09174932658142;0.764778583949887;0;0;2.08491151088721;0.749553847963523;1.40644470233435;0.840371510495557;1.22982740463778;0;0;0.856572572091071;0.792582489321122;0.807672734323544;0.669427656334095;0.694038181696611;0.675237960562914;0.759642328654689;;;
2011-06-01;0.981949312951582;0.791460689426254;0;0;;;0.90947597516994;0;0;0.974280003137615;1.00252759715493;0;;0;1.04318941269968;1.05562713241587;0.893859090358306;0;0;1.10245384441895;0.781160684110168;0.815998242176636;0;1.20540495978792;1.05501834869365;1.2435325735232;0.925131130276278;0;0.957081554893948;2.40618048315733;0.672238458001686;0.845988749403038;2.4603357317162;1.15899556822223;0;0;1.15094601345038;0.772121433283016;0;0.860630913994213;0.984954897842867;0.77151687668444;0;0.838732683208828;0.750595298320548;0.810332850482356;0.755798705846163;0.769901470658981;0.787835107882235;0.817353671644356;;;
2011-07-01;0.80447685420602;0.991553513898809;0;0;;;1.13979781303765;0;0;0.758683839351889;0.769348443861768;1.04594575965579;;0;0;0;0.819788189072533;1.10998352667736;1.1207970867894;1.21492610623685;0;0.916785837072463;0;1.20604274018992;0.95733146455535;1.4406800513669;0.982470532560258;0;1.02766620026014;0.911723365447188;0.674693956581209;0.979989905266296;2.29458088367594;1.04746042985775;0;1.71125658525395;1.13696656063162;0.92347290339924;0;0.828080625150827;0.881149709477074;0.768205621897497;0;0.834525223037241;0.727438861340621;0.809497807270315;0.777028991444409;0.813328996999453;0.785462317912202;0.735484092054363;;;
2011-08-01;0.829739106801915;0;0;0;;;1.09353658919243;0;0;0.712057264913003;0.73532473040986;0.926505501940259;;0;0;0;0.768946673724854;0.74825756216292;1.00262998179243;0.666946800807066;0;0.965429928298072;0;1.13373498117045;0.837420270782278;1.21220497244709;0.957754001295891;0;0.915141723013732;0.846777908962196;0.804143903680378;1.14660581792284;1.85069501943254;0;0;1.21547196709626;1.38535403461504;1.12433309273319;0;0.757655092148712;0.990824928142478;0.777025439503655;0;0.885572999763692;0.750501407401722;0.836023447108791;0.773178131764658;0.808356770830404;0.785484085697373;0.770379322699278;;;
2011-09-01;0;0;0.948352978763931;0;;;1.10830080956856;0;0;0.787317965082992;0.812220553956139;0.925791079245025;;0.844213099569923;0.734146397696804;0.956063358342369;0.74660226264765;0.753232963767016;0.973983410884079;0.794432900439835;0;0.968107364206464;0;1.05876019478372;0.752780847910409;1.02731270703424;0.984494151609826;0;1.01267399193591;0.683697357028636;0.799859474926605;0.894092805462411;1.58150301660599;0.887200831462405;0;1.19148238879831;1.19005355140158;1.08871097756202;0.635168575247772;0.736931025463889;0.693582864708927;0.709187309833253;0.880475625103032;0.900749617501702;0.759957686909138;0.851507360345373;0.794765131012992;0.812802965862;0.816464901018381;1.02135655849155;;;
2011-10-01;0;0;0.869988285806357;0;;;0;0;0.864911307865786;0;0;0.977842345835405;;0.840344685022924;0.777907753176743;0.893019076668295;0.964582235821194;1.00789035264042;0.995468339065345;1.33962545654459;0;0.597979762552522;0;1.06189999898246;0.744311521124768;0.919224967767863;0.980210027369188;0;0.899860164332873;0.632479430454524;0.809477728490915;0.706608144946949;1.3934644852198;0.945565573227231;0;1.27144764979148;1.29188096118939;0.929870401942704;0.453691839462694;0.70304645633124;0.747928985952994;0.550595424594339;1.0045600201719;0.887302941811076;0.730897020638304;0.770209340313728;0.776257006183511;0.747997366243626;0.740593299517209;0.798563932066325;;;
2011-11-01;0;0;0.801131408438676;0.72871270251907;;;0;0.889891514785578;0.862633266520386;0;0;0;;0.836817684012705;0.844436857894337;0.856575136943953;0;1.30098792491546;0.941756018612179;2.45672275054001;0;0;0;1.04607581935996;0.788749237649761;0.84735055831518;1.02187033859152;0;0.761243329779233;0.611289156772141;0;0;1.61119331103539;1.16637501972083;0;1.79921837234644;0;0.857649598338511;0.362953471570155;0.716020255475599;0.750396461942487;0;1.06033488993308;0.983494591321898;0.805891161898303;0.828474467944658;1.05455089259044;0.975088774047619;0.940199611473122;0.634824772886339;;;
2011-12-01;0;0;0.852994308187318;0.635772157102644;;;0;0.860062767663528;0.873111626135219;0;0;0;;0.842008894398689;0.855816468229612;0.840040345449638;0;0;0.905947804976735;0;0;0;0;1.04672287656781;0.816860985848354;0.795186284722265;0.996085648387195;0;0.990963050905878;0.553136240599266;0;0;1.63296619361695;0.811329226781174;0;0;0;0.825743610637849;0.362953471570155;0.710168504450137;0.712204117805421;0;1.07127059144574;0.910702845552968;0.858677774192711;0.901900348847369;1.01691869719661;0.907179660894004;0.878063824286143;0.640193269908634;;;
